users,text
JudieDietzler1,@realDonaldTrump  This will be the most important election in my lifetime.  It isn’t a decision between a Democrat… https://t.co/vzTBFdr0Mh
NoMoreDonaldJ,"@realDonaldTrump Herd Immunity is Mass Murder. Immunity after infection may not take place, if it does it may not l… https://t.co/aUL4FXKY0O"
Rogie35Goalie,@realDonaldTrump You have a 19% chance of winning according to all meaningful polls Donald! It’s over!
Nicohl,@realDonaldTrump Trump for the dump 🗑
Chaython,@realDonaldTrump Nasdaq hit its head today. Make stocks great again!
TwitchyTrudy,@realDonaldTrump Four years and ZERO from the GOP except for a court case to take away those protections. B U L L S H I T
robertf35155221,"@realDonaldTrump If you unfortunately win in November, will it be a Fake Election?"
FEARLES_LWT,@realDonaldTrump https://t.co/kCNuFyQ10M
niobe_coelho,@realDonaldTrump 🤣🤣🤣🤣🤣🤣🤣
OZAnswers,@realDonaldTrump Already voted #BidenHarris2020   4 years of your failure is enough. https://t.co/GkDA2JqNPg
Johnhoward19891,@realDonaldTrump RESIDENT OF THE WHITE HOUSE  !!!!
HollyTsab,@realDonaldTrump and what exactly IS that? You've had 4 yrs to tell us about it and have done nothing.
billbrwn,@realDonaldTrump The only way to make America great again is to vote your ass out.
MARION20000,@realDonaldTrump Does it set a new precedent if a president leaves the White House and goes strait to jail..
Philiaravon,"RT @mmpadellan: @realDonaldTrump You're going to lose anyway, Spanky, so I guess you might as well have fun while you're doing it.  But the…"
Darlyn215,@realDonaldTrump Yes Georgia make America great. CANCEL the bigot in office!
HeidiOmahony,"RT @itsJeffTiedrich: @realDonaldTrump baloney. how long does it take to write a plan, bro? you've had four years and you've got nothing. th…"
SilverbergThor,RT @RogueResistor: @realDonaldTrump @OANN You mean the man that enslaved indigenous people and decimated tribal populations in the Caribbea…
charles26823444,"@realDonaldTrump Yes #VoteHimOut #BidenHarris2020 this is Trump's world- violence, lies, deceit, corruption, COVID1… https://t.co/dqIK8UCZxP"
NosyOf,RT @HKrassenstein: @realDonaldTrump So what you are saying that that just anyone should be able to collect mail-in ballots and say that the…
KwameVaughan,@realDonaldTrump Ah 😂 @billius_mensah come see your man
EdwinRodrguezG4,@realDonaldTrump Me. President Sí will win el plebiscito.  Sí 🌴🌴🌴🔺.
juliefarrell,"RT @the_resistor: @realDonaldTrump Here's the REAL NUMBERS @realDonaldTrump DOESN'T want you to SEE:  It's NOT the China Virus, it's The #T…"
Rhodes10M,@realDonaldTrump You’re a joke
Barbara12689822,RT @JayLionel7: @realDonaldTrump 1. ‘Make America great again’ is a TERRIBLE slogan for an incumbent. 2. You alienated much of the military…
cnsuela,@realDonaldTrump https://t.co/xRHn57ZFEr
KnowNot34738877,RT @funder: @realDonaldTrump Vote Biden. Period.
LIVE4SOMETHIN,@realDonaldTrump https://t.co/YxDCYXLHyq
mggoodnow,@realDonaldTrump https://t.co/D2fCXf267d
JDBrownRadio,@realDonaldTrump You don’t know what strength is. It’s the single moms you’re keeping from having a good home. It’s… https://t.co/Cz4vMhVlKL
krishnakanth,@realDonaldTrump Empty vessel you are which makes more noise
mattdodier,@realDonaldTrump You’ve been saying that for over 4 years now with nothing to show   Americans aren’t that easily conned
NoMoreDonaldJ,"@realDonaldTrump Herd Immunity is Mass Murder. Immunity after infection may not take place, if it does it may not l… https://t.co/bTa09WnntU"
rlwimmer,@realDonaldTrump Actually we had a president that the world respected. Now we have a president that the world looks… https://t.co/AK41yXat8i
MikeDahl10,@realDonaldTrump You have had four years to do.  Still waiting.
judy_george,@realDonaldTrump https://t.co/SH7ZKz8XzT
GOPlastdays,@realDonaldTrump Joe Biden will save what's left of this country that you have destroyed! #BuildBackBetter… https://t.co/pKpw9g09eE
softmxndxs,@realDonaldTrump se manca caralho
_jasminemoore,@realDonaldTrump dementia isn’t a joke. i’m a cna and i see families in tears after they visit because grandma coul… https://t.co/j7skTyzCUY
FEARLES_LWT,@realDonaldTrump https://t.co/kCNuFyQ10M
gaybeanofsoy,"RT @TheTweetOfGod: @realDonaldTrump Fuck you.  Also, eat shit."
teynolds_bobby,@realDonaldTrump https://t.co/BC4HBEc2YH
smartblonde0670,RT @BrahmaGreg: @realDonaldTrump https://t.co/IyvnsL7TrQ
BelfortCapital,@realDonaldTrump how long you going to allow Chinese ADR's to steal American investment dollars to build their EV t… https://t.co/CgfuBi7aoy
mjp523,RT @CarmineSabia: @realDonaldTrump Emails were revealed today that show massive Biden corruption with the Ukraine. Not from a tabloid or a…
YUCELKOKENTC77,@realDonaldTrump https://t.co/SMPyQsULZA
retireddude1,@realDonaldTrump Georgia needs https://t.co/kNImXUff4H
MHonyoust,"RT @mmpadellan: @realDonaldTrump Voter suppression going on in Georgia, disproportionately affecting people of color -- the SAME people of…"
not_an_0pinion,@realDonaldTrump #TrumpGraveDancer #TrumpGraveDancer #TrumpGraveDancer #TrumpGraveDancer  #TrumpGraveDancer… https://t.co/2YbHmgOLlv
mollonlaw,@realDonaldTrump WHERE'S THE BEEF?  You have no plan.
redding_albert,@realDonaldTrump Trump Years 🆘 https://t.co/FZifFvlTy8
JAAME_JAM,@realDonaldTrump  I as an Iranian Love you President Trump for making this f...kr coward murderous terrorist Khaman… https://t.co/MvAc4qjJkW
BarnettPenni,@realDonaldTrump Too late and too many lies. Americans are moving onward and away from the Trumptanic. https://t.co/xwVMhbT2Kp
nikolaEdison480,@realDonaldTrump Moscow awaits your arrival
golfwizard54,@realDonaldTrump @OANN you mean discovered by white people. there were already people who 'discovered' it thousands of years before that
johnframanning,"@realDonaldTrump Disgusting.  Vote Biden, vote for decency.  End this farcical reality show and fire President Pantload."
TuskBot,RT @BillResitance: @realDonaldTrump is a useful idiot  the ultimate goal of @realDonaldTrump is to get you to disbelieve what you’ve seen a…
WhyBradsmall345,@realDonaldTrump  What are you hiding?  Trump asks Supreme Court to block Manhattan district attorney's subpoena fo… https://t.co/HITMEnSoFP
Diz56,@realDonaldTrump Trumpers working for the Devil!
escribanonavas,RT @scientificrealm: @realDonaldTrump https://t.co/e8HYecr83l
DonnaArbogast7,@realDonaldTrump Why do you want your constituents dead?
tryllens,"@realDonaldTrump You realize COVID has kill 50 times more people then 9/11, such a American hero."
brianw2424,@realDonaldTrump https://t.co/IZD5eSbYaz
MandelMatthew,@realDonaldTrump Your Slogan actually makes sense now! But you’re not the man for the job!! #BidenHarris2020
FEARLES_LWT,@realDonaldTrump https://t.co/kCNuFyQ10M
Killface177,@realDonaldTrump Press X to doubt... Had 4 years to implement anything like this. You said the same thing 4 years a… https://t.co/VNQO9seLQN
southiekitkat,@realDonaldTrump https://t.co/XTj4mL5DK4
ChrisE1113,@realDonaldTrump 2nd amendment will remain intact long after you are dead &amp; buried. Stop using lies to instill fear… https://t.co/3TBOEbjopY
JojoTruffolo,@realDonaldTrump But you have. America was great before you! Go away
flamecrash3223,@realDonaldTrump https://t.co/LcJKxgf6lE
2019Ir,@realDonaldTrump #Trump2020  #restartleader
SilverbergThor,"RT @itsJeffTiedrich: @realDonaldTrump @OANN sorry, I'm having a hard time hearing you over all the racism"
Lily_59,@realDonaldTrump @senatemajldr @LindseyGrahamSC @ChuckGrassley @SenMikeLee @SenCoryGardner @MittRomney @marcorubio… https://t.co/JWd7D3t3At
NoMoreDonaldJ,"@realDonaldTrump Herd Immunity is Mass Murder. Immunity after infection may not take place, if it does it may not l… https://t.co/rrvE0QC2UJ"
GuyPriel,@realDonaldTrump Stop calling it the China Virus. That is so racist.
therealsideboob,@realDonaldTrump You have been strong for all those “suckers and losers!”
onlythefactssir,RT @Woopdydooo: @realDonaldTrump https://t.co/ysqQ1BFYzC
TheNewsFeed3,@realDonaldTrump Then why is your administration currently litigating the contrary?
FoxnewsTV,"@realDonaldTrump LIES!  Republicans are asking the Supreme Court to kill the affordable healthcare act, to kill pro… https://t.co/L5xHlt39A5"
MJsLittleBird,"RT @mmpadellan: @realDonaldTrump Voter suppression going on in Georgia, disproportionately affecting people of color -- the SAME people of…"
ro_qgonzalez,RT @callumlufc: @realDonaldTrump https://t.co/2eg8Sk6WxE
AlcairoCrystal,RT @VoteBlue4Us: @realDonaldTrump https://t.co/Hw2JGd5Eq3
rynofied,@realDonaldTrump https://t.co/J2Cotf0HSY
linsersal,RT @scientificrealm: @realDonaldTrump https://t.co/UNJz9AmY07
wunderbar13,@realDonaldTrump I don't see how voting for you would make California better. You're president now so if could keep… https://t.co/GS9D39VMGx
ewings_louise,@realDonaldTrump @kerrywi64644894 😂😂😂😂😂
blue_midwest,@realDonaldTrump @TwitterSafety This fairly large verified account is promoting voter fraud.
Sparkleplenty64,@realDonaldTrump https://t.co/YaALCmcSrt
didvd,RT @scientificrealm: @realDonaldTrump https://t.co/u6mVeoCb4Z
JeffSmi65827821,"RT @RepsForBiden: @realDonaldTrump Wait, i thought you were supposed to MAKE AMERICA GREAT AGAIN 4 years ago? #RepublicansForBiden"
Parrish2Marc,@realDonaldTrump https://t.co/aWf5DOeiev
resistali,@realDonaldTrump Vote Biden!
WilliamClarke59,@realDonaldTrump Show us. Talk is very cheap
BeyonceftBelli,"RT @JORGE_C_NY: @realDonaldTrump 🤦‍♀️🤦‍♂️👇👀🤦‍♀️🤦‍♂️🤦‍♀️🥴😬  @jimmykimmel:    ""We mashed up @BarackObama’s Bin Laden speech with @RealDonaldT…"
Barbara12689822,"@realDonaldTrump They are, they're going BLUE."
donnaje07071945,RT @scientificrealm: @realDonaldTrump https://t.co/hkO9lueUln
WhatRWeDoingYo,RT @eainsaunt: @realDonaldTrump It was bullshit four years ago and it’s bullshit now. #TrumpGraveDancer https://t.co/aminr8hIfY
NoMoreDonaldJ,"@realDonaldTrump Herd Immunity is Mass Murder. Immunity after infection may not take place, if it does it may not l… https://t.co/7qCUqGpZ65"
beng12ramos,RT @RolndKarl: @realDonaldTrump https://t.co/37zZArzGSc
RobRccummings3,RT @MeidasTouch: @realDonaldTrump Every poll and focus group said you lost. Bigly. And you exposed yourself as a kook and a racist yet agai…
auntieEM8324,@realDonaldTrump https://t.co/BqW81WYjgv
JoCadoNul,RT @scientificrealm: @realDonaldTrump https://t.co/e8HYecr83l
m1125mille,@realDonaldTrump Big Big Win for Biden - like world has never seen  Big Big Win - Big Beautiful Win like no one has… https://t.co/msVNLFajgM
brianw2424,@realDonaldTrump https://t.co/IZD5eSbYaz
coolminty1,@realDonaldTrump nope
linsersal,"RT @itsJeffTiedrich: @realDonaldTrump you had four years to make America quote-unquote ""great"" and now everything is in pieces. who could h…"
newtonjf51,@realDonaldTrump Trump for felon
DarklighterB,@realDonaldTrump sorry I don’t have enough automatic weapons and I have all my teeth.
BarbaraHeusser,@realDonaldTrump Praying for you.
SandyLee0528,RT @freddyatton: @realDonaldTrump @CoryBooker #Top10Reasons2DumpTrump  TOP 10 REASONS TO DUMP TRUMP  1⃣ addict 2⃣ pedophile 3⃣ thief 4⃣ tra…
WiserMadam,@realDonaldTrump   Stop cheating. Tell your campaign staff that there are people fact checking.  Busted! https://t.co/aTepaK0xed
Ec773312,@realDonaldTrump https://t.co/aDxKupjaT8
AndreaPT7178,@realDonaldTrump So...what's the hold up? You all have had YEARS to live up to this claim.
krishnakanth,"@realDonaldTrump What have you done other than just saying we'll do this, we'll do that, 4 years nothing and now yo… https://t.co/kzBKEOHFfV"
USBCable,@realDonaldTrump What about Daphne or Chelsea ?
realASTERISK,RT @funder: @realDonaldTrump Vote Biden. Period.
RogerPa37808888,RT @MallinenMatti: @realDonaldTrump https://t.co/QO1QxUNIll
rick_vldz,"@realDonaldTrump Man who shouts about stoping voter fraud, shouts about being caught at voter fraud"
WhatRWeDoingYo,"RT @kerstenpr: @realDonaldTrump Dancing on the graves of 215,000 Americans #TrumpGraveDancer https://t.co/GyunNaev5n"
BurnerElizabeth,"RT @kerstenpr: @realDonaldTrump Dancing on the graves of 215,000 Americans #TrumpGraveDancer https://t.co/GyunNaev5n"
Frolix9,@realDonaldTrump https://t.co/PTp6sBRqlI
capnpearlsnap,@realDonaldTrump Oh. We are voting. It just ain’t for you.
didvd,"RT @pablo_honey1: @realDonaldTrump Donald Trump now endorses ballot harvesting, a practice he has previous called ""RAMPANT WITH FRAUD."""
JodilyngTm,@realDonaldTrump You take advantage of the IRS.
rrgeorge2016,"@realDonaldTrump ordered Bill Barr to investigate the Obama admin. for, “illegal spying on his campaign”, something… https://t.co/d2bkArJ6CL"
Sparkleplenty64,@realDonaldTrump https://t.co/iNEgUAcxJ2
n_koeppen,@realDonaldTrump @realDonaldTrump you’ve had 4 years and still no plan. Give it up.
mrsandy004,@realDonaldTrump The guy screaming about election fraud is encouraging election fraud?
SwaineLynn,RT @scientificrealm: @realDonaldTrump @FloridaChiefs https://t.co/4wyEjCvoLR
mrsbooge,"@realDonaldTrump Vote for Biden. Save yourselves, your loved ones and your country! https://t.co/ZJu3oa9vss"
pjsecluded,@realDonaldTrump https://t.co/ehpeWMLre8
whotnaught,RT @RepAndyBiggsAZ: @realDonaldTrump We need answers and complete accountability for any wrongdoing that might have occurred.  The American…
LizzyLinMac,"@realDonaldTrump Don't worry, they are voting.  So determined, in fact, that they are standing in 12-hour lines to vote your sorry ass out."
JoCadoNul,RT @scientificrealm: @realDonaldTrump https://t.co/JrqdPUbP0W
EveningStarWest,@realDonaldTrump Think! Trump knew about COVID-19 early in 2020. What is his plan to combat it? He has not told us… https://t.co/Z51ZmeO8zf
NoMoreDonaldJ,"@realDonaldTrump Herd Immunity is Mass Murder. Immunity after infection may not take place, if it does it may not l… https://t.co/j5pbq2aZ3r"
sheltielove,@realDonaldTrump 😂😂😂😂😂😂😂😂😂😂You're done!
bngb09388122,@realDonaldTrump Fool
Squeebage,"@realDonaldTrump Why is Donald Trump never in Twitter jail?  He incites violence and encourages illegal activity, v… https://t.co/6hXOhgQP9n"
Purrfect_WRLD,RT @itsJeffTiedrich: @realDonaldTrump imagine being this proud of being this childish
lauraks555,@realDonaldTrump Military and vets? So now you care about those losers and suckers? Whatever.
Julia_Kath,@realDonaldTrump Trying to get your proud boys to kidnap more sitting Democrat’s?
permfallz,@realDonaldTrump caeza e pichi https://t.co/fTU5cE6quI
blackonyx55,@realDonaldTrump 🖕
fi9_fd,"RT @itsJeffTiedrich: @realDonaldTrump baloney. how long does it take to write a plan, bro? you've had four years and you've got nothing. th…"
BeverlyBrewst13,"RT @itsJeffTiedrich: @realDonaldTrump you had four years to make America quote-unquote ""great"" and now everything is in pieces. who could h…"
ScudoRistorante,"@realDonaldTrump Georgia save your stste and your Countty , vote him out!"
JimA10010,RT @jdwickie: @realDonaldTrump https://t.co/ovnBW0d2G1
hatepoliticstoo,@realDonaldTrump Georgia is working on it by voting for Biden. Go blue
BahramSasani,"@realDonaldTrump Viva Mr. President Trump, you are the very BEST and a Gentleman. 👍 🌹 You are a HERO  Mr. President… https://t.co/qmr0VqAn0b"
jodigiorgianni,@realDonaldTrump Tell us how? What are the details? It’s not that I don’t believe.. oh wait I DON’T believe you!!
kewhi_83,@realDonaldTrump Fact check: Are you high?
JoCadoNul,RT @scientificrealm: @realDonaldTrump https://t.co/NV89S2cDE5
2020reallysucks,"RT @itsJeffTiedrich: @realDonaldTrump you had four years to make America quote-unquote ""great"" and now everything is in pieces. who could h…"
DrTashyaW,@realDonaldTrump This is junior high level.
DiegoMa01519991,@realDonaldTrump You want them dead?
juliaslife,"RT @Andy: @realDonaldTrump He’s THREE years older than you, gramps"
NoMoreDonaldJ,"@realDonaldTrump Herd Immunity is Mass Murder. Immunity after infection may not take place, if it does it may not l… https://t.co/xrKCfSAGFe"
